elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\edu\ucar\httpservices\4.5.5\httpservices-4.5.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\edu\ucar\jj2000\5.2\jj2000-5.2.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\edu\ucar\netcdf4\4.5.5\netcdf4-4.5.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\edu\ucar\thredds-parent\4.5.5\thredds-parent-4.5.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\edu\ucar\udunits\4.5.5\udunits-4.5.5.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\javax\measure\jsr-275\0.9.3\jsr-275-0.9.3.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\jdom\jdom\1.0\jdom-1.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\joda-time\joda-time\2.8\joda-time-2.8.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\net\java\dev\jna\jna\4.1.0\jna-4.1.0.pom
elasticsearch-mapper-attachments-3.0.0.jar#LATEST#org.elasticsearch#elasticsearch-mapper-attachments#C:\New folder\PomResolver\output\libs\libs\net\jcip\jcip-annotations\1.0\jcip-annotations-1.0.pom
